NFCSID,A1(筛选value=1,A3,B2_1（整理所有B_2�?B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30,B4_x,B10,C22_3,C24,D2,D21,D30,G1,G30_1,G30_2,G30_3,G7,S_Income,STATEQ,A50B,A5_2015,A7A,A8_2021,A9,A10,J1,J2,J4,J40,J51_1,J51_2,J51_3,J51_4,J51_5,J51_6,J51_98,J51_99,J52,J32,J33_40,J53,J41_1,J41_2,J41_3,J42_1,J42_2,J43,B1,B2,B4_y,C1_2012,C2_2012,EA_1,E7,E8,pay credit card in full,unpaid medical bill,too much debt,good at dealing with financial matters,financial knowledge,wgt_n2,wgt_d2,wgt_s3,
2021022294,1,1,2,1,1,1,1,2,2,2,2,2,2,5,10,3,1,3,4,1,1,7,1,3,1,2,3,50,11,6,1,7,2,8,9,6,3,1,0,0,1,0,0,0,0,0,2,5,1,3,1,1,2,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,1.286758348,0.608377193,0.927516671
2021022300,1,1,2,2,1,2,2,2,2,2,2,2,2,5,7,3,1,2,3,1,3,6,1,3,1,1,3,17,5,6,1,8,2,2,7,6,3,1,0,0,1,0,0,0,0,0,2,5,5,6,2,1,2,4,3,3,1,1,1,1,3,1,1,2,1,2,5,7,5,0.42544755,0.974498442,1.112566102
2021022306,1,1,1,2,2,1,2,2,2,2,2,2,2,5,7,3,3,1,3,1,3,10,1,3,1,2,2,34,6,7,1,5,8,8,10,7,3,1,1,0,0,0,0,0,0,0,2,5,1,4,1,1,1,5,2,4,1,1,2,2,,1,1,2,1,2,1,7,7,1.035166131,1.26176722,0.92965781
2021022310,1,1,2,2,1,2,2,2,2,2,2,2,2,5,5,3,2,1,3,3,2,7,3,3,1,1,1,6,12,6,3,4,8,,8,4,3,1,0,1,0,0,0,0,0,0,2,5,3,4,2,1,2,5,2,3,1,1,2,1,,1,1,2,1,2,2,7,6,0.379349292,1.666220303,1.061339914
2021022316,1,1,1,2,1,1,1,2,2,2,2,2,2,5,10,2,2,2,4,3,3,8,2,3,1,2,3,14,6,6,1,9,2,2,10,6,3,2,,,,,,,,,2,5,1,3,1,1,1,5,3,4,1,1,2,1,3,1,2,2,1,2,1,7,7,1.344484511,1.296632072,0.963239244
2021022339,1,1,2,2,1,1,1,2,2,2,2,2,2,5,8,3,1,2,3,3,3,7,2,3,1,1,2,47,12,6,3,5,8,,8,5,3,1,0,0,1,0,0,0,0,0,2,5,2,3,1,1,3,3,1,4,1,1,2,1,,1,2,2,1,2,1,7,5,0.990720719,1.06916935,0.801786775
2021022368,1,1,1,2,1,1,2,2,2,2,2,2,2,5,8,3,1,3,3,3,3,10,1,2,1,1,2,38,6,7,1,6,8,8,9,4,3,1,0,0,1,0,1,0,0,0,2,5,2,4,1,1,1,5,1,4,1,1,2,2,,1,2,2,1,2,1,7,7,0.563381342,0.21489055,0.860626354
2021022417,1,1,1,1,1,2,1,2,1,1,1,2,1,3,10,2,3,2,6,2,1,10,3,3,3,1,3,22,3,6,1,7,2,4,10,9,2,2,,,,,,,,,2,5,7,4,3,5,2,5,2,3,1,1,1,2,,1,2,2,1,2,2,7,7,0.348267377,2.15116225,0.723731204
2021022466,1,1,1,1,1,1,1,2,1,2,1,1,1,4,9,1,3,5,6,2,2,10,3,3,3,1,3,1,7,2,3,8,2,,10,10,3,1,1,0,0,0,0,0,0,0,1,5,7,3,1,5,1,5,5,4,2,1,,1,,1,1,2,1,2,1,7,7,0.807538255,1.114244618,1.009894174
2021022588,1,1,2,2,1,2,2,2,1,2,2,2,2,5,8,2,1,2,4,1,3,8,3,3,1,1,3,30,5,7,2,8,2,2,8,7,3,1,,,,,,,,,2,5,2,3,1,1,1,5,1,4,1,1,2,1,3,1,1,2,1,2,1,7,7,0.380615534,0.529177338,0.794241106
2021022634,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,2,3,1,3,1,3,8,1,3,2,2,3,20,5,7,1,9,2,2,7,8,3,1,,,,,,,,,2,5,5,5,2,1,2,5,2,3,1,1,2,1,3,1,1,1,1,2,4,6,5,0.380615534,0.526854187,0.932567095
2021022685,1,1,1,2,2,1,2,2,2,2,1,2,2,4,2,1,3,2,3,1,2,8,3,3,2,1,3,8,3,7,1,7,2,2,5,8,3,1,1,1,0,0,0,0,0,0,2,5,5,5,3,4,4,4,4,3,1,1,2,1,3,1,1,2,0,1,6,6,5,0.947188334,0.105796338,0.771847168
2021022725,1,1,1,2,2,2,1,2,2,2,2,2,2,5,5,1,3,2,2,3,2,7,1,3,2,1,3,18,6,7,1,8,8,8,9,10,3,3,,,,,,,,,2,5,2,6,1,1,1,5,2,4,1,1,2,1,1,1,2,1,1,2,3,7,7,0.697877701,0.910176212,0.967515245
2021022730,1,1,1,2,2,2,2,1,2,2,2,2,2,5,6,3,3,5,4,3,2,8,2,3,2,2,2,26,4,4,1,5,2,2,5,8,3,1,0,1,0,0,0,0,0,0,2,4,7,4,3,2,4,3,3,3,1,2,2,1,3,1,1,2,0,2,4,4,5,0.517059806,2.045625833,0.944100064
2021022737,1,1,1,2,1,1,2,2,2,1,2,2,2,5,7,3,3,2,3,1,2,7,2,3,1,1,3,39,5,6,1,8,2,2,7,7,3,1,0,0,1,0,0,0,0,0,2,5,4,5,2,2,4,4,3,3,1,1,1,1,1,1,2,2,1,2,2,6,6,1.834252185,0.897580989,0.953666792
2021022739,1,1,1,2,1,2,2,2,1,2,2,2,2,4,8,2,1,3,3,3,3,5,3,3,1,1,3,39,10,5,1,7,2,2,9,5,3,1,1,0,0,0,0,0,0,0,2,5,1,3,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,1,1,7,6,1.858195114,0.855171599,0.898415115
2021022741,1,1,1,1,1,2,2,2,1,2,2,2,2,5,7,3,1,2,2,3,3,7,2,3,1,1,3,24,5,4,1,7,8,8,8,3,3,1,0,0,1,0,0,0,0,0,2,5,2,4,3,2,2,5,3,3,1,1,2,1,3,1,2,2,0,2,3,6,4,0.565085929,2.248503768,1.199816675
2021022763,1,1,1,1,2,2,2,1,1,2,2,2,2,5,6,3,3,1,4,3,2,6,2,3,1,1,2,29,5,5,1,6,3,8,5,7,3,2,0,1,0,0,0,0,0,0,1,4,5,3,3,2,3,3,4,3,1,1,2,1,1,1,1,2,0,2,4,5,5,0.490781865,1.060844862,1.13970355
2021022847,1,1,1,1,1,2,2,2,2,2,2,2,2,3,9,3,3,5,4,1,2,10,1,3,1,1,3,42,8,7,3,7,2,,8,6,3,2,,,,,,,,,2,4,3,3,1,4,1,4,2,4,1,2,2,2,,1,2,2,1,2,1,7,5,0.367827777,0.200302747,0.572998361
2021022867,1,1,1,2,1,1,1,2,1,1,2,2,2,2,7,3,2,3,3,1,2,8,2,3,1,1,2,8,8,6,1,6,2,2,8,8,3,1,,,,,,,,,2,4,5,4,2,2,1,2,4,3,1,1,1,1,3,1,1,2,1,2,3,6,6,0.834315868,0.097332822,0.62728002
2021022907,1,1,1,2,1,1,2,2,2,2,2,2,2,3,4,2,3,3,3,1,3,5,2,3,1,2,2,27,8,6,2,6,2,2,1,8,2,2,,,,,,,,,2,4,6,4,2,4,5,3,4,2,1,1,1,1,3,2,,,1,2,7,6,5,0.319461507,0.278554529,0.605335624
2021022987,1,1,2,2,1,1,2,2,1,1,2,2,2,4,8,1,2,6,6,3,3,8,3,3,3,1,3,6,3,6,1,7,2,3,9,9,3,2,1,1,0,0,0,0,0,0,2,4,5,4,3,3,4,4,5,4,1,1,1,1,1,1,2,2,1,2,1,7,6,0.36268064,1.583908966,0.865345443
2021023014,1,1,1,2,2,2,2,2,1,2,2,2,2,5,8,2,1,2,4,1,1,8,2,2,2,1,3,7,10,6,1,8,2,2,7,8,3,3,1,0,0,0,0,0,0,0,2,4,5,4,1,2,2,3,3,4,1,1,2,1,1,1,1,2,0,2,5,5,6,0.311406991,0.957371677,0.636341156
2021023032,1,1,1,2,2,2,2,2,1,2,1,2,2,4,3,2,3,2,3,1,2,7,2,2,2,1,1,8,6,2,1,3,8,4,5,8,2,1,1,1,1,0,0,0,0,0,1,3,5,5,5,4,3,1,4,3,1,1,2,1,1,1,2,2,0,2,7,5,4,1.281741582,0.135227041,1.119773287
2021023416,1,1,2,2,1,1,1,1,1,1,2,2,2,4,6,1,1,5,4,1,3,9,2,3,1,1,3,27,9,7,1,9,2,2,10,8,3,1,,,,,,,,,2,5,6,3,1,1,1,5,2,4,1,1,1,2,,1,2,2,1,2,1,7,7,0.324294764,0.275672316,0.558477629
2021023674,1,1,2,1,1,2,1,2,2,2,2,2,2,5,6,3,1,2,4,3,3,7,1,3,1,1,2,12,11,6,1,5,2,8,8,6,3,1,0,0,1,0,0,0,0,0,1,5,4,3,2,1,2,5,2,4,1,1,2,1,1,1,2,2,1,2,1,7,7,1.314881229,0.144217103,0.578826833
2021023694,1,1,1,1,1,1,1,1,1,1,2,1,2,2,9,3,2,4,2,1,1,10,3,3,3,1,1,37,1,5,3,2,7,,1,10,1,1,1,0,0,1,0,0,0,0,1,2,7,6,5,5,5,1,5,3,1,2,1,2,,2,,,1,1,7,5,5,1.50914216,0.383592653,0.914839152
2021023735,1,1,2,2,1,2,1,2,2,2,2,2,2,5,8,3,1,4,3,1,3,3,3,3,1,2,2,28,4,6,3,5,1,,9,7,3,2,0,0,1,0,0,0,0,0,2,5,1,3,1,1,2,5,1,4,1,1,2,1,,1,2,2,1,2,1,7,5,0.417590259,0.480645979,0.752136486
2021023977,1,1,1,1,1,1,2,2,2,1,1,2,2,5,10,1,3,2,3,1,1,9,2,3,2,1,3,7,4,7,1,10,2,4,8,8,3,1,,,,,,,,,2,5,3,4,1,1,1,5,1,4,1,1,1,1,1,1,1,2,1,2,1,7,7,0.348267377,1.077546642,0.835916377
2021023984,1,1,1,2,1,1,2,2,1,2,2,2,2,2,5,1,3,4,3,1,1,8,2,3,3,1,1,24,7,6,3,4,2,,7,6,2,1,1,0,1,0,0,0,0,0,2,5,7,6,3,3,4,4,4,3,1,1,2,1,,2,,,1,2,1,6,5,0.367827777,1.286593076,0.718997654
2021024021,1,1,1,1,2,1,2,2,2,1,2,2,2,1,3,3,3,3,2,1,3,5,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021024023,1,1,2,2,1,2,1,2,2,2,2,2,2,5,8,3,2,3,3,3,3,4,2,3,1,1,3,40,12,6,1,7,2,3,7,6,3,1,1,0,1,0,0,0,0,0,1,5,7,6,2,2,5,3,5,3,1,1,2,1,3,1,1,2,1,2,4,7,5,0.364273602,0.371255358,0.531448422
2021024041,1,1,2,2,1,1,2,2,2,2,2,2,2,5,7,3,2,2,3,1,3,10,1,3,1,1,3,8,6,4,1,7,8,8,10,4,3,1,0,0,1,0,1,0,0,0,2,5,1,4,1,1,1,4,1,4,1,1,2,1,3,1,1,2,1,2,1,7,5,1.281741582,0.135227041,1.119773287
2021024076,1,1,1,2,2,2,1,2,1,1,2,2,2,5,7,3,1,3,3,1,3,8,1,3,1,1,3,40,6,7,1,7,3,2,8,4,3,1,0,0,1,0,0,0,0,0,1,5,3,5,2,2,4,3,2,3,1,1,2,1,3,1,2,2,1,2,2,7,6,0.380615534,0.402963329,0.694302696
2021024078,1,1,1,2,1,1,2,2,2,2,2,2,2,5,9,2,3,2,3,1,3,8,3,3,1,1,3,8,5,7,1,9,2,4,9,8,3,1,,,,,,,,,2,5,2,4,2,1,2,5,2,4,1,1,2,1,1,1,1,2,1,2,2,6,6,1.035166131,0.114165721,0.744184573
2021024127,1,1,1,2,2,2,2,2,2,2,2,2,2,3,6,2,2,1,4,1,2,8,3,3,2,1,2,5,2,4,1,6,2,4,10,8,3,1,0,1,0,1,0,0,0,0,1,4,5,4,2,1,3,4,3,4,1,1,2,2,,2,,,0,2,5,6,6,0.623350038,2.401660481,0.983446015
2021024132,1,1,2,1,1,2,1,2,1,2,1,2,2,2,6,2,3,4,2,1,2,6,1,3,2,1,3,2,3,7,1,7,2,2,7,9,2,1,,,,,,,,,2,4,7,5,4,4,5,4,5,3,1,1,1,2,,1,2,2,1,2,1,5,5,1.257105193,0.107341062,0.674423042
2021024153,1,1,1,2,2,1,2,2,2,1,2,1,1,3,8,1,2,2,3,1,1,9,2,3,2,1,3,34,2,6,1,7,2,3,10,10,3,1,0,0,0,1,0,0,0,0,2,5,1,4,1,1,2,5,1,4,1,1,2,1,3,1,1,2,1,2,1,7,7,0.969069933,1.145071735,0.73637086
2021024155,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,3,3,1,2,9,3,3,3,1,1,44,2,4,1,3,7,7,1,10,1,2,,,,,,,,,1,2,7,6,5,5,5,1,4,2,1,2,1,2,,2,,,1,1,7,6,6,1.50914216,2.640381334,0.964159923
2021024199,1,1,1,1,1,2,2,2,2,1,2,2,2,5,7,2,3,1,2,1,2,9,3,3,1,1,3,35,11,4,1,7,4,2,7,8,3,1,0,0,1,0,0,0,0,0,2,5,2,6,1,1,2,5,2,3,1,1,2,1,2,1,2,2,1,2,1,7,6,0.540823662,0.276976827,1.017797019
2021024246,1,1,2,2,1,1,2,2,2,2,2,2,2,5,7,4,1,3,3,3,3,7,1,3,1,2,3,7,5,7,3,7,2,,9,7,3,1,,,,,,,,,2,5,6,3,2,3,3,4,3,3,1,1,2,1,,2,,,1,2,2,6,6,0.380615534,1.275494489,0.968487179
2021024268,1,1,1,2,1,2,2,2,2,1,2,2,2,5,7,3,3,1,4,1,2,8,3,3,1,1,3,47,5,6,3,7,2,,8,7,3,1,0,0,0,1,0,0,0,0,2,5,2,4,2,1,2,1,1,4,1,1,2,1,,1,2,2,1,2,1,7,6,1.035166131,1.050878486,0.819696413
2021024273,1,1,1,1,1,2,2,2,2,2,2,2,2,5,6,3,2,3,2,3,3,6,2,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021024366,1,1,2,2,2,1,1,1,2,1,1,2,2,2,7,1,3,5,4,2,2,7,2,2,2,1,3,7,1,7,1,8,2,2,8,8,1,2,,,,,,,,,2,5,5,4,2,2,2,4,2,3,1,1,2,1,3,1,1,2,1,2,4,6,5,0.356312923,1.257272873,0.852783196
2021024372,1,1,1,1,1,2,2,2,2,2,2,2,2,5,10,2,3,2,4,3,3,8,3,3,1,1,3,31,4,6,1,10,2,1,9,8,3,3,,,,,,,,,2,5,2,3,1,1,1,4,2,3,1,1,2,1,1,1,2,2,1,2,1,7,6,1.678360814,0.515554939,0.950853801
2021024403,1,1,1,1,1,2,1,2,1,2,2,2,2,5,8,2,2,2,3,1,3,10,2,3,1,2,3,32,10,6,1,8,2,2,9,9,3,1,,,,,,,,,2,5,4,3,2,3,3,3,4,3,1,1,2,1,1,1,1,2,1,2,4,7,7,0.324294764,0.428038545,0.568598362
2021024416,1,1,1,2,1,1,2,1,2,2,2,2,2,5,9,2,3,1,3,1,3,10,3,3,2,1,3,17,4,6,1,9,1,4,8,10,3,1,,,,,,,,,2,5,3,6,2,2,2,5,2,4,1,1,2,1,2,2,,,1,2,1,7,7,0.417590259,0.680682924,0.742728233
2021024465,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,3,1,2,3,3,3,8,1,3,1,1,1,4,5,6,3,4,2,,10,4,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,1,5,1,4,1,1,2,1,,1,1,2,1,2,1,7,5,1.301951085,0.28779831,0.856082632
2021024483,1,1,1,2,1,2,2,2,1,2,2,2,2,5,10,3,3,1,3,3,3,5,1,3,1,1,3,2,5,7,1,7,8,8,6,4,3,1,0,0,1,0,0,0,0,0,2,5,4,3,1,1,2,5,3,3,1,1,2,2,,1,2,2,1,2,1,7,5,1.373869031,0.089073884,0.839476767
2021024522,1,1,2,1,1,1,2,2,2,1,2,2,2,3,6,2,2,3,3,1,1,6,1,3,1,1,2,35,3,7,1,5,2,3,9,9,3,1,0,0,1,1,1,0,0,0,2,4,1,4,1,1,2,5,1,4,1,1,2,1,1,2,,,1,2,1,7,6,0.417590259,0.191369263,0.724719914
2021024530,1,1,2,2,1,2,2,2,1,1,2,2,2,5,10,2,1,2,3,3,2,8,2,3,2,1,3,47,11,7,1,8,7,2,8,6,3,1,,,,,,,,,2,5,5,5,2,1,2,3,2,3,1,1,2,1,2,1,1,2,1,2,2,6,6,0.990720719,1.06916935,0.801786775
2021024561,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,5,1,3,1,1,3,11,2,7,2,7,2,2,8,10,3,1,,,,,,,,,2,5,3,5,2,2,2,4,2,4,1,1,2,1,1,2,,,1,2,1,7,7,0.969069933,1.106388751,0.854432465
2021024592,1,1,1,2,2,1,2,1,1,2,1,2,2,5,7,2,3,3,4,1,2,8,2,3,1,1,2,32,4,7,3,6,1,,8,8,3,1,,,,,,,,,2,4,4,4,2,1,3,4,3,4,1,1,2,1,,2,,,1,2,1,7,6,0.36268064,0.48673753,0.945086281
2021024594,1,1,2,2,1,1,2,2,2,2,2,2,2,5,9,3,3,1,3,1,2,10,1,3,1,1,3,47,4,7,1,7,2,4,10,10,3,2,,,,,,,,,2,5,1,5,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,7,0.947188334,0.973839555,0.766873407
2021024596,1,1,1,1,1,2,1,2,1,2,2,2,2,5,9,4,1,1,2,3,2,9,3,3,1,1,3,35,5,6,1,7,2,1,8,3,3,1,0,1,0,0,0,0,0,0,2,5,1,2,1,1,2,3,2,4,1,1,2,1,1,1,2,2,0,2,4,7,5,0.456377341,0.228028708,0.752280269
2021024600,1,1,1,1,1,1,2,2,1,2,2,2,2,5,10,3,1,4,3,1,1,9,3,3,1,1,2,16,4,6,1,6,8,8,9,7,3,1,1,0,0,0,0,0,0,0,2,5,1,3,1,1,1,5,2,4,1,1,2,1,2,1,2,2,1,2,1,7,7,0.417590259,0.784177813,0.753886204
2021024609,1,1,1,2,1,1,1,2,2,2,2,2,2,3,2,2,2,3,2,3,3,6,3,2,2,1,1,22,2,7,3,4,2,,7,7,2,1,1,0,1,0,0,0,0,0,2,4,5,5,2,2,3,3,3,3,1,1,2,1,,2,,,1,2,6,4,5,0.41314689,2.647333197,0.972692748
2021024625,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,2,5,3,1,3,6,1,3,1,1,2,7,2,2,2,6,2,2,6,5,3,2,1,1,1,0,0,0,0,0,2,4,6,4,3,3,4,3,2,3,1,1,2,2,,1,1,2,1,2,3,5,3,0.441186274,1.577382283,1.102018416
2021024634,1,1,1,1,1,2,2,2,2,1,2,2,2,5,8,3,1,3,3,1,2,7,3,3,1,1,3,17,4,7,1,7,8,3,8,6,3,1,1,0,1,0,0,0,0,0,2,5,5,5,2,2,2,3,2,3,1,1,2,2,,1,1,1,1,2,5,6,6,0.417590259,0.680682924,0.742728233
2021024641,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,4,1,3,5,1,3,2,1,2,22,2,4,2,5,2,2,4,10,2,1,0,1,0,0,0,0,0,0,2,3,7,6,5,5,5,2,5,1,1,1,2,1,1,1,1,2,0,2,7,6,7,0.441186274,3.149010067,0.900132754
2021024678,1,1,2,2,1,1,2,2,2,2,2,2,2,5,2,2,3,4,3,1,3,6,2,3,1,1,3,39,2,6,1,7,2,2,8,8,3,2,0,1,0,0,0,0,0,0,2,5,2,6,1,2,3,4,2,3,1,1,2,1,3,1,1,2,1,2,3,6,5,1.717133692,0.771951679,0.835028873
2021024734,1,1,1,2,1,2,2,2,1,2,2,2,2,3,6,2,1,4,4,1,2,9,2,3,3,2,2,21,2,6,3,5,2,,10,8,3,3,0,0,1,0,0,0,0,0,2,5,6,4,1,1,2,5,2,4,1,1,1,1,,1,2,2,1,2,6,6,6,0.969069933,0.658135443,0.72409452
2021024736,1,1,1,1,1,1,2,2,1,2,2,2,2,5,9,2,3,3,3,1,3,10,1,3,1,1,2,42,5,6,1,6,8,8,6,7,3,1,0,0,1,0,0,0,0,0,2,5,3,4,1,2,1,4,1,4,1,1,2,2,,1,1,2,1,2,4,7,6,0.456377341,0.261456473,0.760874225
2021024748,1,1,1,2,2,2,1,2,2,1,2,2,2,5,3,2,3,4,4,1,3,10,3,3,1,1,3,16,4,6,1,7,2,6,7,7,3,1,1,0,1,1,1,0,0,0,2,5,2,5,3,2,3,4,3,4,1,1,2,1,3,1,1,2,1,2,5,7,7,0.417590259,0.784177813,0.753886204
2021024752,1,1,2,2,1,2,2,2,2,2,2,2,2,5,5,3,1,3,2,3,3,8,1,3,1,1,3,9,6,7,1,10,2,2,10,6,3,1,,,,,,,,,2,5,1,4,1,1,1,5,2,4,1,1,2,1,3,1,1,1,1,2,3,7,6,1.035166131,0.086941444,0.831544615
2021024756,1,1,1,1,1,1,2,2,2,2,2,2,2,5,7,3,2,3,3,1,3,3,3,3,1,1,2,12,11,7,3,6,1,,8,3,3,2,1,0,0,0,0,1,0,0,1,5,3,5,2,2,3,5,4,3,1,1,2,2,,1,2,2,1,2,1,6,6,1.314881229,0.144217103,0.578826833
2021024800,1,1,1,1,2,2,2,2,2,2,2,2,2,4,6,2,3,4,3,1,1,8,2,3,1,1,2,14,2,7,1,5,2,2,9,9,1,2,,,,,,,,,1,5,5,5,3,1,5,3,5,4,1,1,2,2,,1,1,2,0,2,6,3,5,1.258638082,1.120105705,0.795629506
2021024830,1,1,1,1,1,2,1,2,2,2,1,1,1,5,6,2,3,6,5,1,1,10,3,3,3,1,2,12,4,5,1,6,2,2,6,10,2,1,0,1,0,0,0,0,0,0,2,5,4,6,5,5,2,3,5,3,1,1,2,1,3,1,2,2,1,2,1,7,5,2.179958975,0.29953674,1.579157191
2021024877,1,1,1,2,1,1,1,2,2,2,1,2,2,3,6,3,2,4,4,1,3,9,2,3,3,1,3,47,3,7,1,8,2,2,8,7,3,1,,,,,,,,,2,5,3,3,1,3,2,4,3,3,1,1,1,1,1,1,1,2,1,2,3,5,6,0.947188334,0.973839555,0.766873407
2021024886,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,3,1,4,1,2,8,1,3,1,1,2,11,2,6,3,5,2,,6,7,3,1,0,0,1,1,0,0,0,0,2,4,4,5,2,3,3,4,3,3,1,1,2,1,,2,,,1,2,4,5,5,0.969069933,1.106388751,0.854432465
2021024887,1,1,1,2,1,2,2,2,2,1,2,1,2,5,9,1,2,5,5,1,2,8,3,2,2,1,3,42,3,7,1,9,2,2,8,7,3,2,,,,,,,,,2,4,7,5,2,2,3,5,3,4,1,1,1,1,1,2,,,1,1,6,6,6,0.417590259,0.219422953,0.66012161
2021025101,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,3,3,2,1,1,7,3,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021025135,1,1,1,2,2,2,2,2,2,2,2,2,2,4,1,1,1,4,3,1,3,4,1,2,2,1,2,45,2,6,1,5,2,2,4,9,2,1,0,1,1,0,0,0,0,0,2,5,4,4,2,3,2,3,3,3,1,1,2,1,3,2,,,1,2,5,6,5,0.371059155,0.890686965,0.797386602
2021025160,1,1,1,2,1,2,1,2,1,2,2,2,2,5,8,2,1,2,3,3,3,9,3,3,2,1,1,16,6,4,1,4,8,8,9,9,3,1,0,0,1,0,0,0,0,0,2,5,1,2,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,0.565085929,1.251041769,1.148597322
2021025164,1,1,1,2,1,2,2,2,2,2,2,2,2,5,10,3,3,3,3,1,3,9,1,3,1,1,3,16,5,7,1,10,3,8,10,7,3,3,,,,,,,,,1,5,1,3,1,1,1,5,1,4,1,1,2,1,3,1,2,2,1,2,1,7,6,0.456377341,0.934397986,0.850285837
2021025169,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,5,1,2,8,2,3,2,1,1,5,2,7,3,1,7,,7,7,3,1,0,0,1,0,0,0,0,0,2,5,3,4,2,3,2,3,4,3,1,1,2,2,,2,,,1,2,2,4,5,1.187155491,2.413018593,0.955381112
2021025173,1,1,1,2,2,2,1,2,2,2,2,2,2,5,8,1,1,2,2,3,3,9,2,3,1,1,3,12,5,6,1,10,3,8,9,9,3,1,,,,,,,,,2,5,2,5,2,2,2,4,5,4,1,2,2,1,1,1,2,2,1,2,5,7,6,1.924117613,0.198477175,0.764268479
2021025205,1,1,1,1,1,1,2,2,2,2,1,2,2,3,5,1,2,3,3,1,2,8,3,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021025227,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,4,1,1,2,1,2,4,3,3,1,1,1,1,9,7,1,3,2,1,3,1,3,2,1,1,1,0,0,0,0,0,2,5,7,5,5,5,5,3,3,2,1,1,2,1,1,2,,,0,1,7,5,6,0.570980361,0.79039354,0.811214672
2021025242,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,2,3,4,2,1,10,3,3,3,1,2,19,8,4,1,6,2,2,10,9,1,2,0,1,1,0,0,0,0,0,1,4,7,3,4,3,5,5,4,4,1,1,1,1,1,1,1,1,1,1,7,7,7,1.299288327,0.419603736,0.763578976
2021025250,1,1,2,2,1,2,1,2,2,2,2,2,2,4,4,3,1,2,3,3,3,7,1,3,1,1,3,7,6,4,1,7,2,8,8,5,3,2,,,,,,,,,2,5,3,4,1,1,2,4,1,4,1,1,2,1,3,1,1,2,1,2,4,7,6,0.471277741,1.600243234,1.251538155
2021025270,1,1,1,2,2,2,1,2,2,1,2,2,2,5,8,3,2,4,3,3,2,5,2,3,1,2,3,1,12,4,3,8,8,,8,6,3,1,0,0,1,0,1,0,0,0,2,5,2,3,1,1,2,5,2,3,1,1,2,2,,1,2,2,1,2,1,7,6,0.827010326,1.069827227,1.077710053
2021025283,1,1,1,1,2,1,2,2,1,1,2,2,2,5,8,2,3,1,5,1,3,10,2,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021025306,1,1,1,2,1,2,2,2,1,2,2,2,2,5,10,3,1,2,3,3,3,8,1,3,1,1,3,42,5,7,1,7,8,8,10,7,3,1,,,,,,,,,2,5,1,4,1,1,1,5,2,4,1,1,2,1,1,1,2,2,1,2,1,7,6,0.456377341,0.261456473,0.760874225
2021025318,1,1,1,2,2,2,2,2,1,2,2,2,2,5,3,2,2,1,2,3,2,8,1,3,1,1,3,8,6,6,3,7,8,,9,8,3,1,1,1,0,0,0,0,0,0,2,5,2,4,1,2,1,4,1,4,1,1,2,1,,1,2,1,1,2,1,7,7,1.035166131,0.114165721,0.744184573
2021025385,1,1,1,1,1,1,2,2,2,1,2,2,2,5,10,3,1,2,3,1,3,8,2,3,1,1,3,1,5,6,1,8,8,8,10,8,3,1,0,0,0,0,1,0,0,0,2,5,1,4,1,1,1,5,1,4,1,1,2,1,1,1,2,2,1,2,1,7,7,0.697877701,0.954520711,0.977558692
2021025428,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,2,1,1,4,1,3,8,2,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2021025429,1,1,2,2,1,2,2,2,2,2,2,2,2,5,10,3,3,3,3,1,3,8,2,3,1,1,3,35,5,7,1,8,2,2,8,6,3,2,0,1,0,0,0,0,0,0,2,5,5,6,3,2,3,5,3,3,1,1,2,1,1,1,1,2,1,2,4,7,6,0.456377341,0.228028708,0.752280269
