NFCSID,A1(筛选value=1,A3,B2_1（整理所有B_2）,B2_2,B2_3,B2_4,B2_5,B2_7,B2_20,B2_21,B2_23,B2_24,B2_25,B30,B4,B10,C22_3,C24,D2,D21,D30,G1,G30_1,G30_2,G30_3,G7,S_Income
2021032514,1,1,1,2,1,1,1,2,2,98,2,98,98,3,6,1,3,2,6,1,2,8,2,2,1,2,3
2021032536,1,1,1,2,1,1,2,2,1,2,2,2,2,5,8,3,2,3,3,3,1,9,2,3,3,1,3
2021032539,1,1,1,2,1,1,1,2,1,98,2,98,1,5,8,2,1,98,4,3,3,7,2,2,1,2,2
2021032557,1,1,2,2,1,1,1,2,2,2,2,2,2,2,4,3,1,5,98,1,2,7,1,3,2,1,2
2021032578,1,1,1,2,2,1,2,2,2,2,1,2,2,5,2,2,3,1,98,1,3,9,2,3,1,2,2
2021032581,1,1,1,1,2,1,2,2,1,2,2,2,2,5,7,2,1,5,3,98,98,9,1,3,1,2,2
2021032582,1,1,1,1,1,2,1,98,1,2,2,2,2,5,9,3,1,5,2,98,98,8,3,3,2,98,2
2021032605,1,1,1,1,2,2,2,1,2,1,2,2,2,3,2,3,3,2,3,3,2,7,2,3,2,2,1
2021032613,1,1,1,1,1,2,2,2,2,1,2,2,2,4,6,1,1,4,5,1,1,8,3,2,3,2,3
2021032637,1,1,1,2,2,2,2,2,2,2,1,2,2,5,7,1,3,5,2,1,2,10,3,3,1,1,3
2021032639,1,1,1,2,2,2,2,2,2,1,2,2,2,5,5,3,1,2,3,1,3,8,1,3,1,1,2
2021032650,1,1,1,1,1,1,2,2,2,2,1,2,1,3,3,1,2,4,6,1,2,7,3,3,2,1,2
2021032661,1,1,1,2,1,1,2,1,2,1,1,2,2,5,8,2,3,5,4,3,2,8,3,3,1,1,3
2021032673,1,1,1,1,1,1,2,1,2,1,1,2,98,5,8,2,3,2,3,98,98,8,2,3,2,1,3
2021032677,1,1,1,2,2,2,2,2,2,2,2,2,2,5,5,3,3,98,4,1,2,7,2,3,2,1,2
2021032685,1,1,1,2,1,1,2,2,2,1,2,2,2,5,9,2,2,2,3,1,3,9,2,3,1,1,3
2021032706,1,1,1,2,1,1,2,2,2,1,1,2,2,4,9,2,3,2,4,1,3,8,2,3,1,1,3
2021032707,1,1,1,2,1,2,2,2,1,2,2,2,2,5,6,3,1,4,3,1,2,6,1,3,1,2,2
2021032717,1,1,1,2,1,2,2,2,2,2,2,2,2,5,6,2,2,1,3,1,3,9,1,3,1,1,3
2021032725,1,1,2,2,1,2,2,2,2,2,2,2,2,5,98,4,1,98,98,3,3,7,2,3,1,1,3
2021032729,1,1,1,2,1,2,2,2,2,2,2,2,2,5,10,3,3,2,3,1,3,8,2,3,1,1,3
2021032735,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,3,1,1,3,1,98,9,1,2,1,1,3
2021032746,1,1,2,2,1,2,2,2,1,2,98,2,2,5,7,3,2,3,4,1,3,6,2,3,1,98,1
2021032762,1,1,1,1,1,2,2,2,2,2,2,2,2,5,7,2,3,5,3,1,3,10,1,3,1,1,2
2021032778,1,1,2,2,1,2,1,2,1,2,2,2,2,5,4,2,3,98,98,3,3,4,2,3,1,1,3
2021032779,1,1,1,1,1,2,1,2,2,2,2,2,98,3,7,2,3,4,98,98,2,1,3,2,2,2,2
2021032812,1,1,1,2,1,1,1,1,2,98,2,2,2,5,3,3,2,2,3,3,3,4,2,2,1,1,2
2021032819,1,1,1,1,2,2,2,2,2,2,1,2,2,5,3,3,3,2,2,3,3,8,2,2,2,1,1
2021032854,1,1,1,2,1,1,2,2,2,2,2,2,2,5,7,3,3,2,3,1,1,6,2,2,1,1,3
2021032858,1,1,1,1,2,1,1,1,2,2,2,2,2,5,8,2,3,5,4,1,1,8,3,3,2,1,3
2021032881,1,1,1,2,2,2,2,2,2,2,2,2,2,5,8,3,2,3,3,3,2,3,2,3,1,98,2
2021032885,1,1,1,2,2,2,2,2,2,2,2,2,2,5,6,3,3,1,4,1,3,7,1,3,1,1,3
2021032895,1,1,2,2,1,1,2,2,2,2,1,2,2,5,6,2,3,2,3,1,1,10,2,3,2,1,3
2021032899,1,1,1,2,1,2,2,2,2,2,2,2,2,5,7,2,3,4,3,1,1,10,2,3,1,1,3
2021032911,1,1,1,2,1,2,2,2,1,2,2,2,2,5,99,2,1,2,3,3,2,3,2,2,1,98,2
2021032972,1,1,1,2,1,2,2,1,2,2,1,2,2,3,6,1,2,4,3,3,3,7,3,1,98,98,3
2021032973,1,1,1,2,1,2,2,2,2,2,2,2,2,2,6,3,1,3,3,3,1,7,3,2,1,1,3
2021033007,1,1,1,1,1,1,2,2,1,1,1,2,2,5,6,2,3,4,3,3,2,8,2,98,3,2,2
2021033027,1,1,1,1,1,1,2,2,2,2,2,2,2,5,9,2,3,3,4,1,3,10,2,3,1,1,2
2021033043,1,1,1,2,1,1,1,2,1,1,2,2,2,5,10,2,3,3,3,1,3,9,2,2,2,1,3
2021033074,1,1,2,2,1,2,2,2,99,2,2,2,2,5,2,2,2,3,3,3,3,8,1,3,2,1,3
2021033080,1,1,2,2,2,1,2,2,1,2,2,2,2,5,10,98,99,99,99,99,99,99,99,99,99,99,3
2021033083,1,1,1,2,2,2,1,2,1,2,1,2,2,99,1,3,2,1,4,1,2,4,2,3,1,1,1
2021033086,1,1,1,2,2,2,98,98,2,2,1,2,2,3,1,1,2,1,98,1,3,7,3,3,2,1,1
2021033124,1,1,1,2,1,1,2,2,2,2,2,2,2,5,7,3,3,2,3,1,3,8,3,3,1,1,3
2021033212,1,1,1,1,2,1,2,1,1,1,1,2,2,3,5,2,3,1,4,1,3,10,3,3,2,2,3
2021033218,1,1,1,2,1,2,1,2,1,98,2,2,98,2,6,1,3,4,5,2,1,6,2,3,2,1,2
2021033231,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,3,2,2,1,3,1,5,1,3,2,1,2
2021033272,1,1,2,2,1,2,2,2,1,2,1,2,1,3,6,2,3,5,3,1,2,7,3,3,2,1,1
2021033304,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,4,3,3,2,1,3,1,98,3
2021033410,1,1,1,1,1,2,1,2,2,2,2,2,2,5,9,2,1,98,3,3,3,7,1,3,3,1,3
2021033430,1,1,1,2,2,1,2,2,1,1,1,2,1,3,3,2,3,1,3,1,3,8,2,3,3,1,1
2021033474,1,1,2,2,1,2,2,2,2,2,2,2,2,5,10,2,1,5,3,1,3,7,2,3,1,1,3
2021033520,1,1,1,1,1,98,2,2,1,1,2,2,98,5,10,3,1,4,4,3,98,4,2,3,1,1,3
2021033528,1,1,1,1,2,2,2,2,2,1,1,2,2,5,10,1,3,98,3,1,3,8,2,2,2,1,3
2021033536,1,1,1,2,1,1,2,2,2,1,1,2,2,2,3,3,3,2,3,1,3,6,2,3,2,1,3
2021033543,1,1,1,1,1,2,1,2,2,2,2,2,1,5,9,2,3,3,3,1,3,7,2,3,1,1,2
2021033547,1,1,1,2,1,2,2,2,2,2,2,2,2,5,7,3,1,4,2,3,3,8,2,1,1,1,3
2021033566,1,1,1,1,2,1,2,1,2,98,1,1,98,3,2,3,3,98,98,1,3,8,2,3,2,1,1
2021033567,1,1,98,98,98,98,1,98,98,2,98,2,98,5,6,3,1,98,3,3,3,3,1,3,1,1,2
2021033594,1,1,1,2,1,2,2,2,2,2,2,2,2,5,8,3,3,1,3,1,3,10,2,3,1,1,2
2021033614,1,1,1,2,1,1,2,1,2,1,1,2,1,5,7,2,3,2,3,1,3,10,2,3,2,1,3
2021033620,1,1,1,1,1,2,1,2,2,2,2,2,2,5,9,2,3,3,4,1,1,7,3,3,2,2,2
2021033638,1,1,1,1,1,98,1,2,1,2,2,2,2,5,10,3,1,3,98,3,3,8,1,3,1,1,3
2021033697,1,1,2,2,1,2,2,1,1,1,1,1,1,3,7,1,3,5,4,1,2,10,2,3,2,1,3
2021033717,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,4,3,3,5,2,2,2,1,1
2021033726,1,1,2,1,1,1,2,2,1,2,2,2,2,5,8,1,3,3,3,1,1,8,1,3,1,1,2
2021033744,1,1,1,1,2,2,2,2,1,2,2,2,2,5,5,3,1,3,2,3,1,7,2,3,1,1,1
2021033750,1,1,1,2,2,2,2,2,1,2,1,2,2,5,3,3,3,2,98,1,3,6,2,2,3,1,3
2021033770,1,1,1,1,2,98,1,2,1,2,2,2,2,5,7,4,1,3,3,2,1,6,3,2,2,1,2
2021033854,1,1,1,2,1,2,2,2,1,2,1,2,2,2,4,3,2,4,98,1,2,8,2,3,1,1,2
2021033869,1,1,1,2,1,1,2,2,2,1,2,2,2,5,7,3,3,3,4,1,3,8,2,3,1,1,2
2021033910,1,1,1,1,98,98,98,1,1,98,1,98,98,2,3,1,3,4,2,1,2,5,2,3,2,2,1
2021033923,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,98,2,1,2,6,3,3,2,1,1
2021033941,1,1,1,2,2,1,2,2,2,2,2,2,2,5,4,4,3,98,98,3,2,3,2,3,1,1,2
2021034002,1,1,2,2,1,2,98,2,2,2,2,2,2,5,8,2,1,98,4,1,1,7,2,3,1,1,3
2021034007,1,1,1,2,1,2,2,2,2,2,2,2,2,4,6,2,3,3,2,1,3,10,1,3,2,98,2
2021034058,1,1,1,2,1,2,2,2,2,2,2,2,2,5,9,2,3,3,3,1,1,7,2,3,1,1,2
2021034079,1,1,1,2,1,2,2,2,1,2,2,2,2,5,7,4,3,5,3,1,1,10,3,3,3,1,3
2021034080,1,1,1,1,1,2,2,2,2,2,1,2,2,3,2,2,3,2,3,1,2,8,3,98,98,1,1
2021034089,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,1,98,7,2,2,1,1,2
2021034096,1,1,1,2,1,1,1,1,1,2,1,2,2,4,8,2,2,3,5,3,1,7,3,2,2,1,3
2021034097,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,3,1,4,1,1,7,2,2,1,1,2
2021034133,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,1,3,3,10,2,3,1,1,2
2021034176,1,1,1,2,1,2,2,2,1,2,2,2,2,5,98,3,1,98,98,1,3,5,3,3,2,1,3
2021034261,1,1,1,2,2,2,2,2,2,2,2,2,2,5,2,4,2,1,3,98,98,4,1,2,1,2,3
2021034310,1,1,1,2,1,1,2,98,1,1,2,99,99,2,7,3,3,4,4,2,1,9,3,3,3,1,3
2021034438,1,1,1,2,2,1,98,2,2,2,2,2,2,2,1,4,2,5,3,1,1,7,3,3,2,1,1
2021034440,1,1,1,2,1,1,1,2,2,2,2,2,2,4,6,1,3,2,3,3,3,9,3,3,2,1,3
2021034457,1,1,1,2,2,2,2,2,2,2,2,2,2,4,9,3,1,3,98,3,3,2,1,3,2,98,3
2021034480,1,1,1,2,2,2,2,2,2,2,2,2,2,5,4,1,3,1,5,98,3,10,1,3,1,2,3
2021034493,1,1,1,2,1,2,2,1,2,2,1,2,2,4,4,2,1,98,3,1,3,8,2,3,3,1,3
2021034499,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,2,3,1,98,1,3,6,2,2,1,98,1
2021034502,1,1,1,2,1,2,2,2,2,1,1,2,2,4,6,2,2,2,2,1,3,7,2,3,1,2,3
2021034503,1,1,1,2,2,1,2,2,2,2,1,2,2,4,3,2,3,2,2,1,3,8,2,3,2,2,3
2021034538,1,1,1,2,2,2,2,2,2,1,1,2,2,4,4,2,3,2,6,1,98,7,2,3,1,98,2
2021034564,1,1,2,2,1,1,2,2,2,1,2,2,2,5,10,2,3,2,3,1,3,7,1,3,1,1,3
2021034573,1,1,1,2,1,2,1,2,1,2,2,2,2,5,9,2,3,3,3,1,2,9,1,3,1,1,2
2021034594,1,1,1,1,1,1,1,2,1,1,1,2,1,3,8,2,2,4,4,2,2,6,2,3,1,1,3
2021034596,1,1,1,2,1,2,2,2,2,1,1,2,2,5,9,1,3,1,3,3,3,10,3,3,1,1,2
2021034605,1,1,1,2,2,1,2,2,1,2,2,2,2,5,8,2,3,3,98,1,3,9,2,3,1,1,3
2021034613,1,1,1,1,1,98,1,98,2,1,98,2,1,4,6,2,3,4,4,2,1,7,3,2,98,1,2
2021034617,1,1,1,2,2,1,2,2,2,2,1,2,2,4,3,2,3,2,3,1,3,7,3,3,3,2,2
2021034619,1,1,1,2,2,1,2,2,98,2,2,2,2,2,3,3,1,98,98,98,98,7,3,3,1,1,3
2021034628,1,1,1,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,4,3,3,8,1,3,2,1,1
2021034681,1,1,1,2,1,1,2,2,2,2,2,2,2,5,7,98,2,3,3,2,2,8,3,3,3,1,2
2021034684,1,1,1,98,1,98,2,2,2,2,2,2,2,3,8,3,1,4,3,1,98,5,2,3,1,1,3
2021034687,1,1,1,2,1,1,1,2,1,2,2,2,98,3,6,1,3,3,4,3,98,6,3,2,99,1,2
2021034691,1,1,1,2,2,1,2,2,2,2,1,2,2,5,5,2,3,2,4,1,1,9,3,3,3,1,3
2021034698,1,1,1,2,1,2,2,2,2,2,2,2,2,4,8,3,3,98,3,3,3,5,2,3,1,1,2
2021034703,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,3,3,3,5,2,3,3,1,1
2021034706,1,1,1,1,1,1,1,2,1,2,1,98,1,5,7,2,3,4,5,1,2,8,2,3,2,1,3
2021034718,1,1,1,1,1,1,2,2,2,2,2,2,2,3,5,3,2,2,3,1,3,5,1,3,1,98,2
2021034725,1,1,1,98,1,98,98,98,2,98,98,98,98,5,8,4,1,2,98,3,3,1,2,2,1,1,2
2021034734,1,1,1,1,1,2,1,2,1,98,2,98,2,5,10,3,1,98,98,3,3,8,2,2,1,1,3
2021034747,1,1,1,2,2,2,2,2,1,2,1,2,2,5,6,3,2,4,3,1,2,8,1,2,2,1,2
2021034750,1,1,1,2,1,2,2,2,1,2,2,2,2,3,5,2,2,3,4,1,2,8,3,3,2,2,2
2021034792,1,1,1,1,1,1,1,2,1,2,2,2,2,3,7,1,3,3,3,2,2,10,2,3,1,1,3
2021034808,1,1,1,2,1,1,2,2,1,1,1,2,1,4,6,1,3,1,5,1,3,9,3,3,3,1,3
2021034824,1,1,1,2,2,2,2,2,2,2,1,2,2,5,9,3,3,1,3,1,2,9,2,3,1,2,3
2021034825,1,1,1,1,1,2,2,2,2,1,2,2,2,5,10,4,3,2,2,3,3,8,1,3,2,2,3
2021034828,1,1,1,1,1,98,2,2,2,2,2,2,2,5,6,3,1,98,98,1,3,6,1,3,1,1,1
2021034841,1,1,1,2,1,2,2,2,1,2,2,2,2,2,3,3,2,98,4,3,1,6,98,3,1,2,2
2021034863,1,1,1,2,2,2,2,1,2,2,2,2,2,5,6,2,3,98,4,1,2,8,3,3,3,2,3
2021034866,1,1,2,2,1,2,2,2,2,1,2,2,2,5,7,3,1,4,2,1,1,8,2,3,1,1,3
2021034878,1,1,1,1,2,1,2,2,1,1,2,1,2,1,3,3,1,5,4,3,2,9,3,3,3,1,2
2021034880,1,1,1,2,2,2,2,2,2,2,1,2,2,5,2,3,3,3,4,1,2,9,3,2,2,1,1
2021034888,1,1,1,2,2,2,2,2,2,2,1,2,2,5,10,1,3,1,98,1,2,8,3,2,2,1,3
2021034894,1,1,1,2,2,2,2,2,2,2,2,2,2,3,6,1,3,6,4,1,1,10,3,2,98,1,2
2021034913,1,1,1,2,1,1,1,1,2,2,2,2,2,4,7,1,2,3,4,2,2,9,2,3,3,2,2
2021034923,1,1,1,2,2,2,2,2,2,2,2,2,2,2,7,3,3,98,4,1,3,7,2,2,2,98,3
2021034953,1,1,1,2,1,2,2,2,2,2,2,2,2,2,4,3,2,98,3,3,3,8,2,3,2,98,3
2021034958,1,1,1,1,2,1,2,2,1,2,1,2,2,4,8,2,3,3,3,1,3,7,2,2,3,1,2
2021034970,1,1,1,1,99,1,1,2,2,1,1,1,1,4,7,1,3,4,4,1,2,10,3,3,3,1,2
2021034976,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,3,3,3,98,98,98,5,3,3,1,2,1
2021034990,1,1,1,1,1,2,1,2,1,2,2,2,2,4,8,4,2,4,3,2,1,9,3,2,3,1,2
2021035027,1,1,2,2,1,1,2,2,1,2,2,2,2,4,3,2,3,2,4,1,3,6,2,3,2,1,3
2021035051,1,1,1,1,1,2,2,1,1,2,2,2,2,3,4,2,2,2,4,2,1,7,3,3,2,1,2
2021035107,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,3,1,3,1,3,8,2,2,1,1,1
2021035125,1,1,1,2,1,2,1,1,2,1,1,1,1,2,3,2,3,4,4,2,1,9,3,3,3,2,1
2021035147,1,1,1,1,1,1,1,1,1,1,1,2,1,4,7,1,3,4,4,2,1,10,3,2,2,1,3
2021035150,1,1,1,1,2,2,2,2,1,2,2,2,2,5,5,2,3,3,5,1,3,7,2,3,2,1,2
2021035153,1,1,1,1,1,1,2,2,2,2,2,2,2,5,5,3,1,1,2,1,1,5,2,3,2,1,2
2021035166,1,1,1,2,2,1,2,2,2,2,2,2,2,4,1,3,2,3,4,1,3,5,2,3,1,1,1
2021035169,1,1,2,1,1,2,1,2,1,2,2,2,2,5,7,3,1,98,98,3,98,4,2,2,1,1,2
2021035182,1,1,1,2,2,98,1,2,2,2,2,2,2,5,9,1,98,5,3,1,2,10,3,3,3,1,2
2021035198,1,1,1,1,1,1,1,2,1,1,2,2,2,4,8,3,2,5,4,1,2,8,2,3,1,1,3
2021035205,1,1,1,1,1,2,1,1,1,1,2,2,2,4,7,3,1,3,3,98,2,9,2,2,2,1,3
2021035236,1,1,1,1,1,1,2,2,1,1,1,2,2,5,9,3,1,1,3,1,3,8,1,2,1,1,3
2021035237,1,1,1,1,2,98,2,98,1,98,1,2,2,1,1,2,1,1,4,1,1,5,1,3,2,1,3
2021035244,1,1,1,2,1,1,2,2,2,1,2,2,2,5,7,2,3,1,3,1,3,8,2,3,1,1,3
2021035271,1,1,1,2,1,1,2,2,1,2,1,2,2,5,9,2,3,3,4,1,3,8,2,3,1,1,3
2021035276,1,1,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,3,5,2,98,8,1,3,1,2,3
2021035334,1,1,1,2,2,2,2,2,2,2,2,2,2,4,8,3,3,3,3,1,3,8,2,2,2,1,3
2021035338,1,1,2,2,1,2,2,2,1,2,2,2,2,4,5,3,2,2,3,3,2,8,1,3,2,1,1
2021035362,1,1,98,2,2,2,2,2,2,2,1,2,2,2,1,3,98,1,98,3,1,8,3,3,2,2,1
2021035369,1,1,1,2,1,2,2,2,2,2,2,2,2,5,4,3,2,2,3,3,3,8,2,3,1,1,2
2021035371,1,1,1,2,1,2,1,2,1,2,2,2,2,3,9,3,1,4,3,3,3,6,1,3,99,1,3
2021035375,1,1,1,2,1,2,1,2,2,1,2,2,2,5,10,3,3,1,4,1,2,8,2,3,2,1,3
2021035388,1,1,1,1,1,1,1,98,2,1,1,1,98,2,3,1,3,2,4,2,2,6,3,3,1,1,2
2021035432,1,1,1,1,1,1,98,1,2,98,1,98,98,3,2,1,3,1,2,98,2,7,2,3,1,1,1
2021035462,1,1,1,2,2,2,1,2,2,2,2,2,2,5,5,2,1,2,3,3,3,6,1,3,1,1,1
2021035479,1,1,1,1,1,1,2,2,1,1,2,2,2,5,9,3,1,3,3,1,3,10,1,3,1,1,3
2021035563,1,1,1,2,2,1,2,2,2,1,2,2,2,5,6,2,2,98,4,1,3,8,2,3,98,1,3
2021035564,1,1,1,1,1,2,1,2,1,2,2,2,2,5,8,3,1,5,3,1,1,8,2,3,2,1,1
2021035570,1,1,1,2,2,2,2,2,2,2,2,1,2,3,3,4,3,98,4,2,2,4,2,2,2,98,2
2021035583,1,1,1,1,1,1,2,2,2,1,1,2,2,4,99,99,3,5,5,1,1,7,3,2,3,1,2
2021035664,1,1,1,1,1,98,2,2,2,2,2,2,2,1,6,4,1,3,98,2,1,5,3,3,1,1,1
2021035673,1,1,1,1,1,2,1,2,1,2,2,2,2,5,6,3,1,1,3,3,3,10,1,3,1,1,2
2021035689,1,1,1,2,1,1,1,2,1,2,2,1,2,5,4,2,2,6,2,1,3,10,3,3,1,1,3
2021035698,1,1,2,2,2,2,1,2,1,2,2,2,2,5,4,3,1,5,2,98,3,6,2,2,1,1,3
2021035706,1,1,1,1,2,1,1,2,1,2,2,2,2,4,6,1,3,4,5,2,2,9,3,3,2,1,2
2021035719,1,1,1,2,1,1,2,2,2,2,2,2,2,5,10,3,2,3,4,3,2,8,2,3,2,1,3
2021035723,1,1,1,1,1,2,2,2,2,2,98,2,2,5,10,2,3,1,3,1,3,7,3,3,1,1,2
2021035767,1,1,1,2,2,2,1,2,2,1,1,2,2,5,6,3,3,3,3,1,3,8,3,3,1,1,3
2021035768,1,1,1,2,2,2,2,2,2,2,2,2,2,5,10,2,3,1,3,1,98,10,3,3,1,1,3
2021035773,1,1,1,1,2,2,2,2,2,2,2,2,2,5,10,3,1,3,2,3,3,5,1,3,1,1,3
2021035791,1,1,99,99,1,99,99,99,1,99,99,99,99,5,9,3,3,2,2,1,3,10,1,3,1,1,1
2021035812,1,1,1,1,1,2,1,2,1,2,2,2,2,5,10,3,1,3,3,3,3,7,1,3,1,1,3
2021035816,1,1,1,98,1,2,2,2,2,2,2,2,2,5,4,2,2,2,4,3,3,7,2,3,1,1,3
2021035817,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,3,1,3,9,2,3,1,1,1
2021035827,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,3,4,98,3,2,8,3,3,1,1,1
2021035830,1,1,1,2,2,2,2,2,2,2,2,2,2,5,6,2,3,2,5,3,3,10,1,3,1,1,2
2021035872,1,1,2,2,1,2,1,2,1,2,2,2,98,5,7,3,3,3,4,1,2,7,2,3,1,2,2
2021035902,1,1,1,2,1,1,1,2,2,2,2,2,2,4,2,2,3,1,3,3,1,8,2,2,2,1,2
2021035904,1,1,2,1,1,2,1,2,1,2,2,2,2,5,6,2,3,1,3,1,1,7,2,3,1,1,3
2021035905,1,1,1,98,2,1,2,98,2,98,2,2,2,2,2,3,2,1,3,3,3,8,3,3,1,1,1
2021035939,1,1,1,1,1,98,98,98,1,2,2,2,98,5,7,3,2,2,2,3,3,8,2,3,1,2,3
2021035942,1,1,1,2,2,2,2,2,2,2,2,2,2,5,6,2,2,99,98,98,98,7,3,3,1,1,1
2021035963,1,1,1,2,2,2,2,2,2,2,2,2,2,5,3,2,3,1,6,1,3,8,2,2,3,1,3
2021035975,1,1,1,1,2,2,2,2,2,2,2,2,98,5,1,4,3,1,4,1,98,10,1,3,2,1,1
2021036000,1,1,2,2,1,2,2,2,2,2,2,2,2,5,6,1,2,1,4,3,3,7,2,2,2,1,1
2021036029,1,1,1,2,1,2,1,2,1,1,2,2,2,5,4,2,3,2,3,1,2,9,2,3,1,1,2
2021036074,1,1,1,2,2,1,1,2,1,2,2,2,2,5,7,4,1,3,3,3,3,8,1,3,1,1,3
2021036078,1,1,1,1,1,1,2,2,2,2,2,2,2,5,7,1,3,2,6,1,2,6,3,3,2,1,3
2021036099,1,1,2,1,1,2,2,2,1,2,2,2,2,3,5,3,1,98,98,3,3,4,1,3,1,1,3
2021036104,1,1,1,2,1,1,2,2,2,2,2,2,2,5,8,2,3,3,3,1,3,7,2,3,1,98,1
2021036150,1,1,1,2,98,1,2,2,2,2,2,2,2,1,1,98,3,2,2,2,2,7,3,3,1,1,1
2021036157,1,1,1,1,1,1,2,2,2,1,2,2,2,4,6,2,2,3,4,1,98,7,2,3,1,1,2
2021036163,1,1,1,2,2,2,1,2,1,2,2,2,2,5,8,4,2,4,2,3,3,8,1,3,1,2,2
2021036177,1,1,2,2,1,2,98,2,1,98,98,98,98,5,8,3,1,98,98,98,98,7,1,3,1,1,3
2021036181,1,1,1,2,1,2,1,2,2,2,2,2,2,5,5,3,3,2,5,3,3,8,2,3,1,1,2
2021036190,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,4,2,1,98,98,2,5,3,3,1,98,1
2021036192,1,1,1,98,98,1,2,98,2,98,1,98,98,2,1,3,3,4,6,1,3,4,3,2,3,1,1
2021036227,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,6,3,3,7,2,3,2,1,3
2021036231,1,1,1,1,1,1,2,1,2,1,1,1,2,1,8,1,2,5,5,2,2,8,2,3,2,1,2
2021036233,1,1,1,1,2,2,2,2,1,2,2,2,2,5,9,4,2,2,3,3,3,8,2,3,1,1,2
2021036248,1,1,1,2,1,2,1,2,1,1,1,2,2,4,6,1,3,4,4,1,2,6,3,2,2,1,3
2021036259,1,1,1,2,98,1,98,2,1,98,2,98,2,2,2,2,3,3,4,1,1,6,1,2,1,1,1
2021036273,1,1,2,2,1,2,1,2,1,2,2,2,2,3,3,3,1,2,3,3,3,6,1,3,1,1,3
2021036279,1,1,1,1,1,2,2,1,2,2,1,2,1,4,7,4,3,1,6,2,2,8,3,3,3,1,2
2021036281,1,1,1,1,2,1,2,2,2,2,1,2,2,5,10,2,3,2,3,3,2,8,2,3,2,1,2
2021036302,1,1,1,1,1,1,1,1,1,1,1,98,2,5,5,98,2,98,6,98,98,7,2,2,2,1,3
2021036308,1,1,1,2,1,2,2,2,1,2,2,2,2,5,5,3,3,3,4,1,1,10,3,3,3,1,1
2021036337,1,1,2,2,1,2,2,2,2,2,2,2,2,98,98,3,3,1,98,3,3,7,1,3,1,98,2
2021036346,1,1,2,2,2,2,1,2,1,2,2,2,2,4,7,4,1,98,98,3,3,7,2,2,1,1,1
2021036352,1,1,1,1,1,1,2,1,2,98,98,98,98,98,8,98,99,98,98,98,98,4,2,2,1,1,1
2021036355,1,1,1,2,2,2,2,2,1,2,2,2,2,3,9,2,3,1,5,1,2,8,3,3,2,98,3
2021036368,1,1,1,2,1,1,2,2,2,2,2,2,2,3,5,3,1,2,3,98,98,5,2,3,1,1,2
2021036389,1,1,1,2,2,2,2,2,2,2,2,2,2,5,1,3,3,98,98,98,98,3,2,2,1,98,2
2021036415,1,1,98,98,98,98,98,98,2,98,98,98,98,1,3,2,1,98,3,3,2,8,1,3,1,1,3
2021036422,1,1,1,2,1,1,2,2,2,2,1,2,2,5,9,2,3,3,4,1,3,9,2,3,1,98,3
2021036438,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,3,3,3,6,1,3,1,1,3
2021036443,1,1,1,2,2,2,2,1,2,2,1,2,2,3,5,1,3,5,3,1,2,8,3,2,2,1,1
2021036446,1,1,2,1,2,2,1,2,1,2,2,2,2,5,5,98,1,98,98,98,98,4,2,2,3,1,3
2021036457,1,1,1,1,2,2,1,2,99,2,2,2,2,5,2,3,1,98,98,98,3,1,2,1,1,98,2
2021036481,1,1,1,2,1,2,1,2,2,2,2,2,2,5,6,2,2,98,3,3,3,8,1,3,2,1,3
2021036490,1,1,1,2,2,2,2,2,1,2,2,2,2,5,7,3,1,1,3,3,3,7,1,3,1,1,3
2021036495,1,1,1,2,1,2,1,2,2,2,2,2,2,5,99,3,1,2,98,98,98,5,2,3,1,2,1
2021036522,1,1,1,2,1,1,2,2,2,2,1,2,2,5,99,98,3,98,98,1,3,5,2,3,1,1,1
2021036554,1,1,1,2,1,1,1,2,2,2,1,2,2,5,10,2,2,3,4,99,2,10,2,3,1,1,3
2021036585,1,1,1,2,1,2,2,2,2,2,2,2,2,5,6,3,2,1,2,3,3,5,2,3,1,1,2
2021036608,1,1,1,1,1,1,1,1,1,2,2,2,2,5,10,3,1,3,3,1,3,8,1,3,1,1,3
2021036679,1,1,2,98,1,1,1,2,1,1,1,1,1,2,6,2,2,4,3,1,1,10,3,3,3,1,1
2021036684,1,1,1,1,1,1,1,2,1,98,2,2,98,5,99,2,1,98,2,98,3,9,2,3,1,1,2
